trial,n,N,alpha,beta,family,k,x,y
123,82,-100,163,18,1,16,-96452129862277564486635892200583634982,-101541434506530785553434689016893150262
123,82,-100,163,18,1,17,120658191306349218472182401641696690294,87855651645162821052928431951394496242
123,82,-100,163,18,1,18,-41732067096738975333355634691407858070,158765049470779517884636480902969162850
123,82,-100,163,18,1,19,-114017388005716638611135013769929962874,-53369296153686437094375987212215548454
124,86,-19,10405,1122,0,0,0,0
125,84,-67,55,6,0,0,0,0
126,83,-85,82,9,0,0,0,0
127,3,98,2,1,0,0,0,0
128,22,96,197,42,0,0,0,0
129,74,85,3699,430,0,0,0,0
130,18,-38,17,4,0,0,0,0
131,15,95,4,1,0,0,0,0
132,8,-99,3,1,0,0,0,0
133,70,77,251,30,0,0,0,0
134,71,-80,3480,413,0,0,0,0
135,48,34,7,1,0,0,0,0
136,32,-54,17,3,0,0,0,0
137,84,82,55,6,0,0,0,0
138,24,-89,5,1,0,0,0,0
139,87,52,28,3,1,0,20,2
139,87,52,28,3,1,1,1082,116
139,87,52,28,3,1,2,60572,6494
139,87,52,28,3,1,3,3390950,363548
139,87,52,28,3,1,4,189832628,20352194
139,87,52,28,3,1,5,10627236218,1139359316
139,87,52,28,3,1,6,594935395580,63783769502
139,87,52,28,3,1,7,33305754916262,3570751732796
139,87,52,28,3,1,8,1864527339915092,199898313267074
139,87,52,28,3,1,9,104380225280328890,11190734791223348
139,87,52,28,3,1,10,5843428088358502748,626481249995240414
139,87,52,28,3,1,11,327127592722795824998,35071759264942239836
139,87,52,28,3,1,12,18313301764388207697140,1963392037586770190402
139,87,52,28,3,1,13,1025217771213016835214842,109914882345594188422676
139,87,52,28,3,1,14,57393881886164554564334012,6153270019315687781479454
139,87,52,28,3,1,15,3213032167854002038767489830,344473206199332921574426748
139,87,52,28,3,1,16,179872407517937949616415096468,19284346277143327920386418434
139,87,52,28,3,1,17,10069641788836671176480477912378,1079578918313827030620065005556
139,87,52,28,3,1,18,563720067767335647933290347996700,60437135079297170386803253892702
139,87,52,28,3,1,19,31558254153181959613087779009902822,3383399985522327714630362152985756
139,87,52,28,3,2,0,38,4
139,87,52,28,3,2,1,2108,226
139,87,52,28,3,2,2,118010,12652
139,87,52,28,3,2,3,6606452,708286
139,87,52,28,3,2,4,369843302,39651364
139,87,52,28,3,2,5,20704618460,2219768098
139,87,52,28,3,2,6,1159088790458,124267362124
139,87,52,28,3,2,7,64888267647188,6956752510846
139,87,52,28,3,2,8,3632583899452070,389453873245252
139,87,52,28,3,2,9,203359810101668732,21802460149223266
139,87,52,28,3,2,10,11384516781793996922,1220548314483257644
139,87,52,28,3,2,11,637329579970362158900,68328903150913204798
139,87,52,28,3,2,12,35679071961558486901478,3825198028136656211044
139,87,52,28,3,2,13,1997390700267304904323868,214142760672501834613666
139,87,52,28,3,2,14,111818200143007516155235130,11988169399631966082154252
139,87,52,28,3,2,15,6259821817308153599788843412,671123343618717598766024446
139,87,52,28,3,2,16,350438203569113594072019995942,37570919073248553564815214724
139,87,52,28,3,2,17,19618279578053053114433330929340,2103300344758300282030886000098
139,87,52,28,3,2,18,1098273218167401860814194512047098,117747248387391567240164800790764
139,87,52,28,3,2,19,61483681937796451152480459343708148,6591742609349169465167197958282686
140,3,-38,2,1,0,0,0,0
141,91,-87,1574,165,1,0,2,1
141,91,-87,1574,165,1,1,18163,1904
141,91,-87,1574,165,1,2,57177122,5993791
141,91,-87,1574,165,1,3,179993561893,18868452164
141,91,-87,1574,165,1,4,566619675662042,59397881418481
141,91,-87,1574,165,1,5,1783718558990546323,186984511836926024
141,91,-87,1574,165,1,6,5615145457082564162762,588627183864761705071
141,91,-87,1574,165,1,7,17676476115177352993828453,1852998187821758010637484
141,91,-87,1574,165,1,8,55645541195432850142007807282,5833237706635710352725094561
141,91,-87,1574,165,1,9,175172146006746497069687583495283,18363030447491028368620587040544
141,91,-87,1574,165,1,10,551441859983696777342526370835343602,57806814015464050668707255278537951
141,91,-87,1574,165,1,11,34526965451839131010902908543237106533,-158306534763288079449312536435517782252
141,91,-87,1574,165,1,12,140260752750230880728513797005516567818,164638297529959403357266481275172715793
141,91,-87,1574,165,1,13,160092795817786290353664225819548126099,-150660028434728470058706135335527160328
141,91,-87,1574,165,1,14,-126324928268853236651324523516736774502,-88788322266965080219977757629786658673
141,91,-87,1574,165,1,15,-40880055590711480038348168769875066331,16844774119134440999277818248827263100
141,91,-87,1574,165,1,16,62644624823853265086890845158411894882,32088009635785045660110845582169910337
141,91,-87,1574,165,1,17,-117613813063518835186543582975042489613,-67653416186534351592594332813108324656
141,91,-87,1574,165,1,18,-83712938800098184174517164828355132478,11719527661554268925433711039724444031
141,91,-87,1574,165,1,19,-32165532839194225541545144498318884187,-130051499622919588649915524197076914460
141,91,-87,1574,165,2,0,37,4
141,91,-87,1574,165,2,1,118298,12401
141,91,-87,1574,165,2,2,372402067,39038344
141,91,-87,1574,165,2,3,1172321588618,122892694511
141,91,-87,1574,165,2,4,3690467988567397,386866163282284
141,91,-87,1574,165,2,5,11617592055688577138,1217854559119935521
141,91,-87,1574,165,2,6,36572176100839652263027,3833805765243393737824
141,91,-87,1574,165,2,7,115129198747851169635431858,12068819331131644366734431
141,91,-87,1574,165,2,8,362426681086059381172687225957,37992639420596651223086250964
141,91,-87,1574,165,2,9,1140919076929716184080449751880778,119600816827218926918631151300241
141,91,-87,1574,165,2,10,3591612891748065461425874646233463187,376503333379445761343199641206907704
141,91,-87,1574,165,2,11,77078133912863848561107260644839253850,164385273114863039099341729592889517583
141,91,-87,1574,165,2,12,17046330174522755518135536457002888485,-85016824491935288826356344944455180996
141,91,-87,1574,165,2,13,160437648897431758779748139212644498338,4873993051418481206700434063783122881
141,91,-87,1574,165,2,14,61639888267974103481089276203852078835,115640438915083271667465443304156494864
141,91,-87,1574,165,2,15,-79018526249878174434232885594180855678,-70904893773435177836314864571123548929
141,91,-87,1574,165,2,16,-65550303678450430719375094062623178843,-99013337553391068412916637961141808220
141,91,-87,1574,165,2,17,-62223099423368871353551119892049999750,75566375277984346425878970396392966065
141,91,-87,1574,165,2,18,-150405701547140098819151052844054446957,124588234912127656181064851000219173096
141,91,-87,1574,165,2,19,-82152983948259533779884295601766885590,122910435178767401758724216896584342831
141,91,-87,1574,165,3,0,1822,191
141,91,-87,1574,165,3,1,5735693,601264
141,91,-87,1574,165,3,2,18055959742,1892778881
141,91,-87,1574,165,3,3,56840155532123,5958467316124
141,91,-87,1574,165,3,4,178932791559163462,18757253218379471
141,91,-87,1574,165,3,5,563280370988091046253,59047827172991258584
141,91,-87,1574,165,3,6,1773206428937719054440982,185882541183323263642961
141,91,-87,1574,165,3,7,5582053275015568595289165083,585158180597274460956782644
141,91,-87,1574,165,3,8,17572301936542581000251237240302,1842077766637678819768688120351
141,91,-87,1574,165,3,9,55317600914182769973222299543305613,5798860224217232327357369246082304
141,91,-87,1574,165,3,10,-166142576815393040130251808720679382034,18254810143758080728842178617978972641
141,91,-87,1574,165,3,11,-2889174975786169595895452370496940773,-41583475948386408147457723940267944500
141,91,-87,1574,165,3,12,-81638707015068797700892460377716673514,85674168897137504473466718649293151919
141,91,-87,1574,165,3,13,-82573483152249077965741205696591632019,-100049804166951035835375661477081499096
141,91,-87,1574,165,3,14,116042071331957447565777005378172630086,59014082330018852848837433315511502129
141,91,-87,1574,165,3,15,-80248036933615744632574245535027960997,82208640233898752973080080961846746212
141,91,-87,1574,165,3,16,92936283902956802377831372157587263166,119186514070023274242555786434204866687
141,91,-87,1574,165,3,17,834211434551051543571406299070555405,125769305325181825953718224106504559952
141,91,-87,1574,165,3,18,151184743617184212541333405294143671582,54193920550931820157745257695719938881
141,91,-87,1574,165,3,19,-126292626931560356687087337378520242213,-4773238381982164522325321296010902020
142,40,15,19,3,0,0,0,0
143,67,78,48842,5967,0,0,0,0
144,15,-68,4,1,0,0,0,0
145,91,73,1574,165,0,0,0,0
146,32,39,17,3,0,0,0,0
147,32,0,17,3,0,0,0,0
148,26,59,51,10,0,0,0,0
149,23,-74,24,5,0,0,0,0
150,48,-6,7,1,0,0,0,0
151,43,34,3482,531,0,0,0,0
152,8,55,3,1,0,0,0,0
153,47,3,48,7,0,0,0,0
154,18,3,17,4,0,0,0,0
155,19,-21,170,39,0,0,0,0
156,97,-83,62809633,6377352,0,0,0,0
157,61,-9,1766319049,226153980,1,0,1070,137
157,61,-9,1766319049,226153980,1,1,3779930193290,483970468313
157,61,-9,1766319049,226153980,1,2,13353125408596757961350,1709692514669405588537
157,61,-9,1766319049,226153980,1,3,47171759545780723889769891319010,6039724913186566056595947814313
157,61,-9,1766319049,226153980,1,4,-97604870139686743386812523308983931810,-101626786256517366577823341608869413591
157,61,-9,1766319049,226153980,1,5,-158730671740402452201417228529994952006,102708824293187628793818177776039772857
157,61,-9,1766319049,226153980,1,6,83830828357740700755827511442764044214,135966267734670602464012921811724181337
157,61,-9,1766319049,226153980,1,7,-164436153211482120503805596938201010926,-23913934859311017595111655199963624183
157,61,-9,1766319049,226153980,1,8,18549249847816112168307780187594463886,123659591840557556201369921519917420233
157,61,-9,1766319049,226153980,1,9,70649956958070800004977469634985302506,-120801756105654582283703038685522665319
157,61,-9,1766319049,226153980,1,10,54744928593367154412272954242170884838,26463819747979694153327394578343769977
157,61,-9,1766319049,226153980,1,11,4171575857256919808028362995953170242,-41194797394890525125339096632659783319
157,61,-9,1766319049,226153980,1,12,73920949814103680220575355717404409534,-148412834078840886632575669197958261399
157,61,-9,1766319049,226153980,1,13,-43432688282547883444558880443320007910,-40956232200719253499303243964019637383
157,61,-9,1766319049,226153980,1,14,-54906213566864800794958140544916210666,112826876134422227722489366042016199833
157,61,-9,1766319049,226153980,1,15,-164441203355008534793310463004673385614,156763046138975642041983178022796061385
157,61,-9,1766319049,226153980,1,16,151797443545747580100204153631705270510,-144349166074124847750387896413040185079
157,61,-9,1766319049,226153980,1,17,47568499721764965815266642589945511498,118923867320781960399016759716276898649
157,61,-9,1766319049,226153980,1,18,-28417288198098677062315005396287683770,-87706294769661602898652353444374825287
157,61,-9,1766319049,226153980,1,19,-159112567961129443266564706399649265246,-148943502611786549557257964297476277975
158,82,31,163,18,0,0,0,0
159,75,-4,26,3,0,0,0,0
160,56,-79,15,2,0,0,0,0
161,55,31,89,12,0,0,0,0
162,30,89,11,2,0,0,0,0
163,75,-9,26,3,0,0,0,0
164,19,24,170,39,1,0,10,2
164,19,24,170,39,1,1,3182,730
164,19,24,170,39,1,2,1081870,248198
164,19,24,170,39,1,3,367832618,84386590
164,19,24,170,39,1,4,125062008250,28691192402
164,19,24,170,39,1,5,42520714972382,9754921030090
164,19,24,170,39,1,6,14456918028601630,3316644459038198
164,19,24,170,39,1,7,4915309609009581818,1127649361151957230
164,19,24,170,39,1,8,1671190810145229216490,383397466147206420002
164,19,24,170,39,1,9,568199960139768924024782,130354010840689030843450
164,19,24,170,39,1,10,193186315256711288939209390,44319980288368123280352998
164,19,24,170,39,1,11,65682778987321698470407167818,15068662944034321226289175870
164,19,24,170,39,1,12,22331951669374120768649497848730,5123301080991380848815039442802
164,19,24,170,39,1,13,7592797884808213739642358861400382,1741907298874125454275887121376810
164,19,24,170,39,1,14,2581528948883123297357633363378281150,592243358316121663072952806228672598
164,19,24,170,39,1,15,-143134850940438277502268121105550443750,-138921367000755972144024929201140904946
164,19,24,170,39,1,16,-8052379003697198805949946507674917942,65391978395099770777521551821645038146
164,19,24,170,39,1,17,127584925050898391186283167950224035118,-86442195447260552081371541936248081510
164,19,24,170,39,1,18,-169216069570973121169722701682484208306,148827491657958842869745036417841645126
164,19,24,170,39,1,19,-153328569543159263581693084026027123094,-14283312066563928248132583331056082594
164,19,24,170,39,2,0,218,50
164,19,24,170,39,2,1,74110,17002
164,19,24,170,39,2,2,25197182,5780630
164,19,24,170,39,2,3,8566967770,1965397198
164,19,24,170,39,2,4,2912743844618,668229266690
164,19,24,170,39,2,5,990324340202350,227195985277402
164,19,24,170,39,2,6,336707362924954382,77245966765049990
164,19,24,170,39,2,7,114479513070144287530,26263401504131719198
164,19,24,170,39,2,8,38922697736486132805818,8929479265438019477330
164,19,24,170,39,2,9,13233602750892215009690590,3035996686847422490573002
164,19,24,170,39,2,10,4499386012605616617161994782,1032229944048858208775343350
164,19,24,170,39,2,11,1529778010683158757620068535290,350955144979924943561126165998
164,19,24,170,39,2,12,520120024246261371974206140003818,119323717063230431952574121095970
164,19,24,170,39,2,13,176839278465718183312472467532762830,40569712846353366938931640046463802
164,19,24,170,39,2,14,60124834558319936064868664754999358382,13793583044043081528804805041676596710
164,19,24,170,39,2,15,25324895294004736069557098326156399690,-74175471631337122060549721514758542786
164,19,24,170,39,2,16,43280392379828741000179580343971249818,-52558785549218285825989170108733496206
164,19,24,170,39,2,17,57866736247413275066392099058035445822,-101128535214079958680288529002683171542
164,19,24,170,39,2,18,-104967349673746099302593131654475934786,37375871776817144328724659805044528982
164,19,24,170,39,2,19,-17117098622548374293723081244191070182,-121805003663752581161562219689369009906
165,15,-81,4,1,0,0,0,0
166,30,49,11,2,1,0,7,0
166,30,49,11,2,1,1,77,14
166,30,49,11,2,1,2,1687,308
166,30,49,11,2,1,3,37037,6762
166,30,49,11,2,1,4,813127,148456
166,30,49,11,2,1,5,17851757,3259270
166,30,49,11,2,1,6,391925527,71555484
166,30,49,11,2,1,7,8604509837,1570961378
166,30,49,11,2,1,8,188907290887,34489594832
166,30,49,11,2,1,9,4147355889677,757200124926
166,30,49,11,2,1,10,91052922282007,16623913153540
166,30,49,11,2,1,11,1999016934314477,364968889252954
166,30,49,11,2,1,12,43887319632636487,8012691650411448
166,30,49,11,2,1,13,963522014983688237,175914247419798902
166,30,49,11,2,1,14,21153597010008504727,3862100751585164396
166,30,49,11,2,1,15,464415612205203415757,84790302287453817810
166,30,49,11,2,1,16,10195989871504466641927,1861524549572398827424
166,30,49,11,2,1,17,223847361560893062706637,40868749788305320385518
166,30,49,11,2,1,18,4914445964468142912904087,897250970793144649653972
166,30,49,11,2,1,19,107893963856738251021183277,19698652607660876972001866
166,30,49,11,2,2,0,13,2
166,30,49,11,2,2,1,263,48
166,30,49,11,2,2,2,5773,1054
166,30,49,11,2,2,3,126743,23140
166,30,49,11,2,2,4,2782573,508026
166,30,49,11,2,2,5,61089863,11153432
166,30,49,11,2,2,6,1341194413,244867478
166,30,49,11,2,2,7,29445187223,5375931084
166,30,49,11,2,2,8,646452924493,118025616370
166,30,49,11,2,2,9,14192519151623,2591187629056
166,30,49,11,2,2,10,311588968411213,56888102222862
166,30,49,11,2,2,11,6840764785895063,1248947061273908
166,30,49,11,2,2,12,150185236321280173,27419947245803114
166,30,49,11,2,2,13,3297234434282268743,601989892346394600
166,30,49,11,2,2,14,72388972317888632173,13216357684374878086
166,30,49,11,2,2,15,1589260156559267639063,290157879163900923292
166,30,49,11,2,2,16,34891334471985999427213,6370256983921445434338
166,30,49,11,2,2,17,766020098227132719759623,139855495767107898632144
166,30,49,11,2,2,18,16817550826524933835284493,3070450649892452324472830
166,30,49,11,2,2,19,369220098085321411656499223,67410058801866843239770116
166,30,49,11,2,3,0,23,4
166,30,49,11,2,3,1,493,90
166,30,49,11,2,3,2,10823,1976
166,30,49,11,2,3,3,237613,43382
166,30,49,11,2,3,4,5216663,952428
166,30,49,11,2,3,5,114528973,20910034
166,30,49,11,2,3,6,2514420743,459068320
166,30,49,11,2,3,7,55202727373,10078593006
166,30,49,11,2,3,8,1211945581463,221269977812
166,30,49,11,2,3,9,26607600064813,4857860918858
166,30,49,11,2,3,10,584155255844423,106651670237064
166,30,49,11,2,3,11,12824808028512493,2341478884296550
166,30,49,11,2,3,12,281561621371430423,51405883784287036
166,30,49,11,2,3,13,6181530862142956813,1128587964370018242
166,30,49,11,2,3,14,135712117345773619463,24777529332356114288
166,30,49,11,2,3,15,2979485050744876671373,543977057347464496094
166,30,49,11,2,3,16,65412958999041513150743,11942717732311862799780
166,30,49,11,2,3,17,1436105612928168412644973,262195813053513517099066
166,30,49,11,2,3,18,31528910525420663565038663,5756365169444985513379672
166,30,49,11,2,3,19,692199925946326430018205613,126377837914736167777253718
167,39,-87,25,4,0,0,0,0
168,34,-78,35,6,0,0,0,0
169,67,4,48842,5967,1,0,2,0
169,67,4,48842,5967,1,1,97684,11934
169,67,4,48842,5967,1,2,9542163854,1165760856
169,67,4,48842,5967,1,3,932116733816452,113876183445570
169,67,4,48842,5967,1,4,91052891016584133314,11123881102531299024
169,67,4,48842,5967,1,5,8894410605131887744828324,1086625201505791230414846
169,67,4,48842,5967,1,6,868841605460650431449225868302,106145896172767829449312517640
169,67,4,48842,5967,1,7,84871923378923766140554291974384244,10368755720654027450420852742730914
169,67,4,48842,5967,1,8,123852156375424443092264447414087547650,-7985567052593269095981072423690548832
169,67,4,48842,5967,1,9,-25315002008209875826651985650959848268,-134957351485660767787928823027574178850
169,67,4,48842,5967,1,10,-162547911889120705421558569116313108210,53522292764104171115873568431651993784
169,67,4,48842,5967,1,11,-49104710028196395714681591110419577500,-31964019981979063969255688597634046334
169,67,4,48842,5967,1,12,38297635100982692193478897095013281986,4148654124351796036839254189274236016
169,67,4,48842,5967,1,13,50949985624033307166831315528140350660,12794500325113141695804462426165189182
169,67,4,48842,5967,1,14,-9800522677372022760261143274860166002,-43312596379194684048664713553574859416
169,67,4,48842,5967,1,15,149373313488131565419794336027150947156,110491089370224952140185576773208862178
169,67,4,48842,5967,1,16,84661727479895180447014945267074919426,-161509727813703048842626900567831317696
169,67,4,48842,5967,1,17,64450553025197670395034718656435247060,165199446173010384057332929125477479198
169,67,4,48842,5967,1,18,139089581646827152230830194809918742158,-46759166425631981724907250465750794216
169,67,4,48842,5967,1,19,-32103383592628319599610442195173300156,162880979070420332443542738530410910402
170,41,96,2049,320,0,0,0,0
171,56,44,15,2,1,0,10,1
171,56,44,15,2,1,1,262,35
171,56,44,15,2,1,2,7850,1049
171,56,44,15,2,1,3,235238,31435
171,56,44,15,2,1,4,7049290,942001
171,56,44,15,2,1,5,211243462,28228595
171,56,44,15,2,1,6,6330254570,845915849
171,56,44,15,2,1,7,189696393638,25349246875
171,56,44,15,2,1,8,5684561554570,759631490401
171,56,44,15,2,1,9,170347150243462,22763595465155
171,56,44,15,2,1,10,5104729945749290,682148232464249
171,56,44,15,2,1,11,152971551222235238,20441683378462315
171,56,44,15,2,1,12,4584041806721307850,612568353121405201
171,56,44,15,2,1,13,137368282650417000262,18356608910263693715
171,56,44,15,2,1,14,4116464437705788700010,550085698954789406249
171,56,44,15,2,1,15,123356564848523244000038,16484214359733418493755
171,56,44,15,2,1,16,3696580481017991531301130,493976345093047765406401
171,56,44,15,2,1,17,110774057865691222695033862,14802806138431699543698275
171,56,44,15,2,1,18,3319525155489718689319714730,443590207807857938545541849
171,56,44,15,2,1,19,99474980606825869456896408038,13292903428097306456822557195
171,56,44,15,2,2,0,38,5
171,56,44,15,2,2,1,1130,151
171,56,44,15,2,2,2,33862,4525
171,56,44,15,2,2,3,1014730,135599
171,56,44,15,2,2,4,30408038,4063445
171,56,44,15,2,2,5,911226410,121767751
171,56,44,15,2,2,6,27306384262,3648969085
171,56,44,15,2,2,7,818280301450,109347304799
171,56,44,15,2,2,8,24521102659238,3276770174885
171,56,44,15,2,2,9,734814799475690,98193757941751
171,56,44,15,2,2,10,22019922881611462,2942535968077645
171,56,44,15,2,2,11,659862871648868170,88177885284387599
171,56,44,15,2,2,12,19773866226584433638,2642394022563550325
171,56,44,15,2,2,13,592556123925884140970,79183642791622122151
171,56,44,15,2,2,14,17756909851549939795462,2372866889726100114205
171,56,44,15,2,2,15,532114739422572309722890,71106823048991381303999
171,56,44,15,2,2,16,15945685272825619351891238,2130831824580015339005765
171,56,44,15,2,2,17,477838443445346008247014250,63853847914351468788868951
171,56,44,15,2,2,18,14319207618087554628058536262,1913484605605964048327062765
171,56,44,15,2,2,19,429098390099181292833509073610,57340684320264569981023013999
172,32,-57,17,3,0,0,0,0
173,88,12,197,21,1,0,10,1
173,88,12,197,21,1,1,3818,407
173,88,12,197,21,1,2,1504282,160357
173,88,12,197,21,1,3,592683290,63180251
173,88,12,197,21,1,4,233515711978,24892858537
173,88,12,197,21,1,5,92004597836042,9807723083327
173,88,12,197,21,1,6,36249578031688570,3864218001972301
173,88,12,197,21,1,7,14282241739887460538,1522492085054003267
173,88,12,197,21,1,8,5627166995937627763402,599858017293275314897
173,88,12,197,21,1,9,2217089514157685451319850,236342536321465420066151
173,88,12,197,21,1,10,873527641411132130192257498,93118359452640082230748597
173,88,12,197,21,1,11,344167673626471901610298134362,36688397281803870933494881067
173,88,12,197,21,1,12,135601189881188518102327272681130,14455135410671272507714752391801
173,88,12,197,21,1,13,53426524645514649660415335138230858,5695286663407199564168678947488527
173,88,12,197,21,1,14,21049915109142890777685539717190276922,2243928490247025957009951790558087837
173,88,12,197,21,1,15,126836320375130328637451654875393801466,-136744970892150570527766985494365515117
173,88,12,197,21,1,16,-69047624685747536737800811281959583350,-115148486489294586684014262351193633887
173,88,12,197,21,1,17,-109011092884582726261002705426012724886,25796094594899057654970407549245887287
173,88,12,197,21,1,18,-5744739801600213712064590164259378278,70338749251369398841116613801026881285
173,88,12,197,21,1,19,-112722187420270695512198174701573047910,124799389848628545211632228082120211067
173,88,12,197,21,2,0,122,13
173,88,12,197,21,2,1,48058,5123
173,88,12,197,21,2,2,18934730,2018449
173,88,12,197,21,2,3,7460235562,795263783
173,88,12,197,21,2,4,2939313876698,313331912053
173,88,12,197,21,2,5,1158082207183450,123451978085099
173,88,12,197,21,2,6,456281450316402602,48639766033616953
173,88,12,197,21,2,7,179773733342455441738,19163944365266994383
173,88,12,197,21,2,8,70830394655477127642170,7550545440149162169949
173,88,12,197,21,2,9,27906995720524645835573242,2974895739474404627965523
173,88,12,197,21,2,10,10995285483492054982088215178,1172101370807475274256246113
173,88,12,197,21,2,11,4332114573500149138296921206890,461804965202405783652333002999
173,88,12,197,21,2,12,1706842146673575268434004867299482,181949984188377071283744946935493
173,88,12,197,21,2,13,672491473674815155613859620794789018,71687831965255363680011856759581243
173,88,12,197,21,2,14,-75322433135207965726782350843488637846,28244823844326424912853387818328074249
173,88,12,197,21,2,15,-73145224623966990194269245391483703670,-100929201558323133990807256683849305185
173,88,12,197,21,2,16,-160177247348955239891833309132560845830,18686691926159007923916548261926423213
173,88,12,197,21,2,17,-84452350490781786463752177960370433990,-22726251795673940180314091616040600925
173,88,12,197,21,2,18,-106659254688037670879187886371873634998,-125488359477291388919928851755949689807
173,88,12,197,21,2,19,-84562865320629533941198338450351746134,-78744178721056092082335422621746521913
174,95,-98,39,4,0,0,0,0
175,14,40,15,4,0,0,0,0
176,87,93,28,3,1,0,21,2
176,87,93,28,3,1,1,1110,119
176,87,93,28,3,1,2,62139,6662
176,87,93,28,3,1,3,3478674,372953
176,87,93,28,3,1,4,194743605,20878706
176,87,93,28,3,1,5,10902163206,1168834583
176,87,93,28,3,1,6,610326395931,65433857942
176,87,93,28,3,1,7,34167376008930,3663127210169
176,87,93,28,3,1,8,1912762730104149,205069689911522
176,87,93,28,3,1,9,107080545509823414,11480239507835063
176,87,93,28,3,1,10,5994597785820007035,642688342748852006
176,87,93,28,3,1,11,335590395460410570546,35979066954427877273
176,87,93,28,3,1,12,18787067547997171943541,2014185061105212275282
176,87,93,28,3,1,13,1051740192292381218267750,112758384354937459538519
176,87,93,28,3,1,14,58878663700825351051050459,6312455338815392521881782
176,87,93,28,3,1,15,3296153427053927277640557954,353384740589307043765841273
176,87,93,28,3,1,16,184525713251319102196820194965,19783233017662379058365229506
176,87,93,28,3,1,17,10330143788646815795744290360086,1107507664248503920224687011063
176,87,93,28,3,1,18,578303526450970365459483439969851,62000645964898557153524107390022
176,87,93,28,3,1,19,32374667337465693649935328347951570,3470928666370070696677125326830169
176,87,93,28,3,2,0,66,7
176,87,93,28,3,2,1,3675,394
176,87,93,28,3,2,2,205734,22057
176,87,93,28,3,2,3,11517429,1234798
176,87,93,28,3,2,4,644770290,69126631
176,87,93,28,3,2,5,36095618811,3869856538
176,87,93,28,3,2,6,2020709883126,216642839497
176,87,93,28,3,2,7,113123657836245,12128129155294
176,87,93,28,3,2,8,6332904128946594,678958589856967
176,87,93,28,3,2,9,354529507563173019,38009552902834858
176,87,93,28,3,2,10,19847319519408742470,2127856003968895081
176,87,93,28,3,2,11,1111095363579326405301,119121926669355289678
176,87,93,28,3,2,12,62201493040922869954386,6668700037479927326887
176,87,93,28,3,2,13,3482172514928101391040315,373328080172206575015994
176,87,93,28,3,2,14,194939459342932755028303254,20899703789606088273568777
176,87,93,28,3,2,15,10913127550689306180193941909,1170010084137768736744835518
176,87,93,28,3,2,16,610940203379258213335832443650,65499665007925443169437220231
176,87,93,28,3,2,17,34201738261687770640626422902491,3666811230359687048751739497418
176,87,93,28,3,2,18,1914686402451135897661743850095846,205275929235134549286927974635177
176,87,93,28,3,2,19,107188236799001922498417029182464885,11491785225937175073019214840072494
177,93,-42,12151,1260,0,0,0,0
178,74,-87,3699,430,0,0,0,0
179,27,54,26,5,1,0,9,1
179,27,54,26,5,1,1,369,71
179,27,54,26,5,1,2,19179,3691
179,27,54,26,5,1,3,996939,191861
179,27,54,26,5,1,4,51821649,9973081
179,27,54,26,5,1,5,2693728809,518408351
179,27,54,26,5,1,6,140022076419,26947261171
179,27,54,26,5,1,7,7278454244979,1400739172541
179,27,54,26,5,1,8,378339598662489,72811489710961
179,27,54,26,5,1,9,19666380676204449,3784796725797431
179,27,54,26,5,1,10,1022273455563968859,196736618251755451
179,27,54,26,5,1,11,53138553308650176219,10226519352365486021
179,27,54,26,5,1,12,2762182498594245194529,531582269704753517641
179,27,54,26,5,1,13,143580351373592099939289,27632051505294817431311
179,27,54,26,5,1,14,7463416088928194951648499,1436335096005625752910531
179,27,54,26,5,1,15,387954056272892545385782659,74661792940787244333916301
179,27,54,26,5,1,16,20166147510101484165109049769,3880976897824931079610737121
179,27,54,26,5,1,17,1048251716469004284040284805329,201736136893955628895424413991
179,27,54,26,5,1,18,54488923108878121285929700827339,10486398141587867771482458790411
179,27,54,26,5,1,19,2832375749945193302584304158216299,545090967225675168488192432687381
179,27,54,26,5,2,0,27,5
179,27,54,26,5,2,1,1377,265
179,27,54,26,5,2,2,71577,13775
179,27,54,26,5,2,3,3720627,716035
179,27,54,26,5,2,4,193401027,37220045
179,27,54,26,5,2,5,10053132777,1934726305
179,27,54,26,5,2,6,522569503377,100568547815
179,27,54,26,5,2,7,27163561042827,5227629760075
179,27,54,26,5,2,8,1411982604723627,271736178976085
179,27,54,26,5,2,9,73395931884585777,14125053676996345
179,27,54,26,5,2,10,3815176475393736777,734231055024833855
179,27,54,26,5,2,11,198315780788589726627,38165889807614364115
179,27,54,26,5,2,12,10308605424531272047827,1983892038940922100125
179,27,54,26,5,2,13,535849166294837556760377,103124220135120334842385
179,27,54,26,5,2,14,27853848041907021679491777,5360475554987316489703895
179,27,54,26,5,2,15,1447864249012870289776812027,278641604639205337129760155
179,27,54,26,5,2,16,75261087100627348046714733627,14484002965683690214257824165
179,27,54,26,5,2,17,3912128664983609228139389336577,752889512610912685804277096425
179,27,54,26,5,2,18,203355429492047052515201530768377,39135770652801775971608151189935
179,27,54,26,5,2,19,10570570204921463121562340210619027,2034307184433081437837819584780195
179,27,54,26,5,3,0,99,19
179,27,54,26,5,3,1,5139,989
179,27,54,26,5,3,2,267129,51409
179,27,54,26,5,3,3,13885569,2672279
179,27,54,26,5,3,4,721782459,138907099
179,27,54,26,5,3,5,37518802299,7220496869
179,27,54,26,5,3,6,1950255937089,375326930089
179,27,54,26,5,3,7,101375789926329,19509779867759
179,27,54,26,5,3,8,5269590820232019,1014133226193379
179,27,54,26,5,3,9,273917346862138659,52715417982187949
